,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
134,0.0,12.4444444444,0.136611397364,0.22908089637,19.4371787687,-1.73037680081,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.059527956626
135,0.0,12.5596707819,0.134362797155,0.228059561534,19.4440379571,-1.72753821342,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0557719927439
136,0.0,12.6748971193,0.132322698421,0.22725917868,19.4504643596,-1.72461798704,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0543047252319
137,0.0,12.7901234568,0.130320489001,0.226573525067,19.4567216942,-1.72170850568,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0565497933224
138,0.0,12.9053497942,0.127965729588,0.226043523613,19.4632377197,-1.7189921828,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0593850500818
139,0.0,13.0205761317,0.125122092546,0.225332872425,19.4700804416,-1.71540082731,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.059605516429
140,0.0,13.1358024691,0.122281259041,0.224486743068,19.4769485669,-1.71203957867,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0579757696085
141,0.0,13.2510288066,0.119653415625,0.223705534453,19.4836289025,-1.70874244302,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0553364706882
142,0.0,13.366255144,0.117409048648,0.223140737434,19.4900051213,-1.70531631172,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0559218689675
143,0.0,13.4814814815,0.115065175189,0.222580262921,19.4964487935,-1.70187086219,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0564666354266
144,0.0,13.5967078189,0.113411368336,0.222227587368,19.5029552371,-1.69854491487,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0551950417061
